x-axis,1,2
second,Volt,Volt
-165.300E+00,+3.799E+00,+2.512E+00
-165.200E+00,+3.795E+00,+2.514E+00
-165.100E+00,+3.793E+00,+2.514E+00
-165.000E+00,+3.789E+00,+2.522E+00
-164.900E+00,+3.777E+00,+2.522E+00
-164.800E+00,+3.773E+00,+2.524E+00
-164.700E+00,+3.773E+00,+2.524E+00
-164.600E+00,+3.769E+00,+2.524E+00
-164.500E+00,+3.767E+00,+2.526E+00
-164.400E+00,+3.758E+00,+2.526E+00
-164.300E+00,+3.752E+00,+2.530E+00
-164.200E+00,+3.748E+00,+2.533E+00
-164.100E+00,+3.746E+00,+2.533E+00
-164.000E+00,+3.744E+00,+2.539E+00
-163.900E+00,+3.744E+00,+2.541E+00
-163.800E+00,+3.746E+00,+2.547E+00
-163.700E+00,+3.744E+00,+2.547E+00
-163.600E+00,+3.742E+00,+2.547E+00
-163.500E+00,+3.742E+00,+2.551E+00
-163.400E+00,+3.740E+00,+2.553E+00
-163.300E+00,+3.736E+00,+2.553E+00
-163.200E+00,+3.736E+00,+2.553E+00
-163.100E+00,+3.734E+00,+2.553E+00
-163.000E+00,+3.732E+00,+2.553E+00
-162.900E+00,+3.732E+00,+2.555E+00
-162.800E+00,+3.730E+00,+2.561E+00
-162.700E+00,+3.730E+00,+2.563E+00
-162.600E+00,+3.722E+00,+2.563E+00
-162.500E+00,+3.713E+00,+2.563E+00
-162.400E+00,+3.711E+00,+2.563E+00
-162.300E+00,+3.711E+00,+2.565E+00
-162.200E+00,+3.709E+00,+2.565E+00
-162.100E+00,+3.707E+00,+2.565E+00
-162.000E+00,+3.707E+00,+2.567E+00
-161.900E+00,+3.705E+00,+2.569E+00
-161.800E+00,+3.701E+00,+2.569E+00
-161.700E+00,+3.701E+00,+2.569E+00
-161.600E+00,+3.701E+00,+2.569E+00
-161.500E+00,+3.701E+00,+2.569E+00
-161.400E+00,+3.695E+00,+2.580E+00
-161.300E+00,+3.693E+00,+2.584E+00
-161.200E+00,+3.691E+00,+2.584E+00
-161.100E+00,+3.691E+00,+2.584E+00
-161.000E+00,+3.689E+00,+2.586E+00
-160.900E+00,+3.679E+00,+2.598E+00
-160.800E+00,+3.668E+00,+2.600E+00
-160.700E+00,+3.668E+00,+2.600E+00
-160.600E+00,+3.666E+00,+2.600E+00
-160.500E+00,+3.664E+00,+2.600E+00
-160.400E+00,+3.664E+00,+2.600E+00
-160.300E+00,+3.662E+00,+2.602E+00
-160.200E+00,+3.662E+00,+2.606E+00
-160.100E+00,+3.664E+00,+2.639E+00
-160.000E+00,+3.662E+00,+2.660E+00
-159.900E+00,+3.662E+00,+2.658E+00
-159.800E+00,+3.662E+00,+2.658E+00
-159.700E+00,+3.660E+00,+2.658E+00
-159.600E+00,+3.660E+00,+2.658E+00
-159.500E+00,+3.660E+00,+2.658E+00
-159.400E+00,+3.658E+00,+2.658E+00
-159.300E+00,+3.658E+00,+2.658E+00
-159.200E+00,+3.656E+00,+2.660E+00
-159.100E+00,+3.656E+00,+2.664E+00
-159.000E+00,+3.654E+00,+2.666E+00
-158.900E+00,+3.654E+00,+2.664E+00
-158.800E+00,+3.654E+00,+2.662E+00
-158.700E+00,+3.652E+00,+2.662E+00
-158.600E+00,+3.652E+00,+2.666E+00
-158.500E+00,+3.652E+00,+2.666E+00
-158.400E+00,+3.650E+00,+2.668E+00
-158.300E+00,+3.648E+00,+2.666E+00
-158.200E+00,+3.648E+00,+2.668E+00
-158.100E+00,+3.646E+00,+2.682E+00
-158.000E+00,+3.644E+00,+2.688E+00
-157.900E+00,+3.642E+00,+2.688E+00
-157.800E+00,+3.640E+00,+2.688E+00
-157.700E+00,+3.638E+00,+2.688E+00
-157.600E+00,+3.638E+00,+2.688E+00
-157.500E+00,+3.635E+00,+2.690E+00
-157.400E+00,+3.631E+00,+2.688E+00
-157.300E+00,+3.631E+00,+2.688E+00
-157.200E+00,+3.631E+00,+2.688E+00
-157.100E+00,+3.631E+00,+2.692E+00
-157.000E+00,+3.629E+00,+2.707E+00
-156.900E+00,+3.629E+00,+2.729E+00
-156.800E+00,+3.627E+00,+2.727E+00
-156.700E+00,+3.625E+00,+2.727E+00
-156.600E+00,+3.625E+00,+2.729E+00
-156.500E+00,+3.625E+00,+2.727E+00
-156.400E+00,+3.623E+00,+2.733E+00
-156.300E+00,+3.623E+00,+2.735E+00
-156.200E+00,+3.621E+00,+2.735E+00
-156.100E+00,+3.619E+00,+2.733E+00
-156.000E+00,+3.617E+00,+2.737E+00
-155.900E+00,+3.617E+00,+2.758E+00
-155.800E+00,+3.615E+00,+2.760E+00
-155.700E+00,+3.615E+00,+2.758E+00
-155.600E+00,+3.615E+00,+2.756E+00
-155.500E+00,+3.613E+00,+2.754E+00
-155.400E+00,+3.611E+00,+2.758E+00
-155.300E+00,+3.611E+00,+2.764E+00
-155.200E+00,+3.611E+00,+2.760E+00
-155.100E+00,+3.607E+00,+2.760E+00
-155.000E+00,+3.605E+00,+2.760E+00
-154.900E+00,+3.603E+00,+2.758E+00
-154.800E+00,+3.603E+00,+2.762E+00
-154.700E+00,+3.603E+00,+2.768E+00
-154.600E+00,+3.601E+00,+2.766E+00
-154.500E+00,+3.601E+00,+2.768E+00
-154.400E+00,+3.601E+00,+2.766E+00
-154.300E+00,+3.601E+00,+2.766E+00
-154.200E+00,+3.601E+00,+2.768E+00
-154.100E+00,+3.601E+00,+2.774E+00
-154.000E+00,+3.601E+00,+2.774E+00
-153.900E+00,+3.595E+00,+2.776E+00
-153.800E+00,+3.595E+00,+2.776E+00
-153.700E+00,+3.593E+00,+2.776E+00
-153.600E+00,+3.595E+00,+2.778E+00
-153.500E+00,+3.593E+00,+2.780E+00
-153.400E+00,+3.592E+00,+2.780E+00
-153.300E+00,+3.592E+00,+2.780E+00
-153.200E+00,+3.592E+00,+2.780E+00
-153.100E+00,+3.592E+00,+2.780E+00
-153.000E+00,+3.593E+00,+2.781E+00
-152.900E+00,+3.593E+00,+2.783E+00
-152.800E+00,+3.592E+00,+2.783E+00
-152.700E+00,+3.592E+00,+2.791E+00
-152.600E+00,+3.592E+00,+2.793E+00
-152.500E+00,+3.590E+00,+2.793E+00
-152.400E+00,+3.586E+00,+2.793E+00
-152.300E+00,+3.586E+00,+2.797E+00
-152.200E+00,+3.586E+00,+2.797E+00
-152.100E+00,+3.586E+00,+2.797E+00
-152.000E+00,+3.584E+00,+2.797E+00
-151.900E+00,+3.584E+00,+2.797E+00
-151.800E+00,+3.582E+00,+2.797E+00
-151.700E+00,+3.580E+00,+2.799E+00
-151.600E+00,+3.578E+00,+2.797E+00
-151.500E+00,+3.578E+00,+2.799E+00
-151.400E+00,+3.568E+00,+2.799E+00
-151.300E+00,+3.566E+00,+2.801E+00
-151.200E+00,+3.564E+00,+2.801E+00
-151.100E+00,+3.564E+00,+2.799E+00
-151.000E+00,+3.560E+00,+2.801E+00
-150.900E+00,+3.558E+00,+2.801E+00
-150.800E+00,+3.558E+00,+2.801E+00
-150.700E+00,+3.556E+00,+2.801E+00
-150.600E+00,+3.556E+00,+2.801E+00
-150.500E+00,+3.552E+00,+2.801E+00
-150.400E+00,+3.552E+00,+2.801E+00
-150.300E+00,+3.552E+00,+2.801E+00
-150.200E+00,+3.552E+00,+2.803E+00
-150.100E+00,+3.552E+00,+2.803E+00
-150.000E+00,+3.551E+00,+2.805E+00
-149.900E+00,+3.551E+00,+2.805E+00
-149.800E+00,+3.551E+00,+2.805E+00
-149.700E+00,+3.549E+00,+2.805E+00
-149.600E+00,+3.549E+00,+2.805E+00
-149.500E+00,+3.547E+00,+2.805E+00
-149.400E+00,+3.545E+00,+2.807E+00
-149.300E+00,+3.543E+00,+2.809E+00
-149.200E+00,+3.541E+00,+2.809E+00
-149.100E+00,+3.539E+00,+2.809E+00
-149.000E+00,+3.537E+00,+2.809E+00
-148.900E+00,+3.537E+00,+2.809E+00
-148.800E+00,+3.537E+00,+2.809E+00
-148.700E+00,+3.535E+00,+2.811E+00
-148.600E+00,+3.535E+00,+2.813E+00
-148.500E+00,+3.535E+00,+2.813E+00
-148.400E+00,+3.533E+00,+2.811E+00
-148.300E+00,+3.533E+00,+2.811E+00
-148.200E+00,+3.533E+00,+2.811E+00
-148.100E+00,+3.531E+00,+2.811E+00
-148.000E+00,+3.531E+00,+2.811E+00
-147.900E+00,+3.529E+00,+2.811E+00
-147.800E+00,+3.529E+00,+2.807E+00
-147.700E+00,+3.527E+00,+2.807E+00
-147.600E+00,+3.527E+00,+2.809E+00
-147.500E+00,+3.525E+00,+2.809E+00
-147.400E+00,+3.523E+00,+2.809E+00
-147.300E+00,+3.521E+00,+2.809E+00
-147.200E+00,+3.519E+00,+2.809E+00
-147.100E+00,+3.517E+00,+2.811E+00
-147.000E+00,+3.517E+00,+2.809E+00
-146.900E+00,+3.517E+00,+2.809E+00
-146.800E+00,+3.517E+00,+2.809E+00
-146.700E+00,+3.515E+00,+2.811E+00
-146.600E+00,+3.513E+00,+2.809E+00
-146.500E+00,+3.513E+00,+2.811E+00
-146.400E+00,+3.511E+00,+2.813E+00
-146.300E+00,+3.511E+00,+2.813E+00
-146.200E+00,+3.510E+00,+2.813E+00
-146.100E+00,+3.510E+00,+2.813E+00
-146.000E+00,+3.510E+00,+2.813E+00
-145.900E+00,+3.508E+00,+2.813E+00
-145.800E+00,+3.508E+00,+2.811E+00
-145.700E+00,+3.508E+00,+2.824E+00
-145.600E+00,+3.506E+00,+2.834E+00
-145.500E+00,+3.502E+00,+2.834E+00
-145.400E+00,+3.500E+00,+2.836E+00
-145.300E+00,+3.500E+00,+2.836E+00
-145.200E+00,+3.498E+00,+2.834E+00
-145.100E+00,+3.496E+00,+2.834E+00
-145.000E+00,+3.496E+00,+2.838E+00
-144.900E+00,+3.494E+00,+2.846E+00
-144.800E+00,+3.492E+00,+2.848E+00
-144.700E+00,+3.492E+00,+2.850E+00
-144.600E+00,+3.492E+00,+2.852E+00
-144.500E+00,+3.492E+00,+2.854E+00
-144.400E+00,+3.490E+00,+2.854E+00
-144.300E+00,+3.490E+00,+2.852E+00
-144.200E+00,+3.490E+00,+2.854E+00
-144.100E+00,+3.490E+00,+2.852E+00
-144.000E+00,+3.490E+00,+2.854E+00
-143.900E+00,+3.488E+00,+2.854E+00
-143.800E+00,+3.488E+00,+2.854E+00
-143.700E+00,+3.488E+00,+2.854E+00
-143.600E+00,+3.488E+00,+2.854E+00
-143.500E+00,+3.488E+00,+2.854E+00
